DeepFlavour;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.935, 0.965, (0.0780347+0.945799*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.965, 0.995, (4.64938+-3.79134*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 50, 70, 0.995, 1.1, 0.876990020275
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, -15, 0, 0.0
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0, 0.08, 1.34302079678
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.08, 0.2, (1.41351+-0.881076*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.2, 0.28, (1.35288+-0.577947*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.28, 0.36, (1.52337+-1.18684*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.36, 0.44, (1.02069+0.209489*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.44, 0.52, (1.04052+0.164436*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.52, 0.6, (1.9005+-1.48938*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.6, 0.68, (0.877053+0.216365*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.68, 0.76, (1.10947+-0.125429*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.76, 0.82, (0.814522+0.262664*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.82, 0.86, (1.25781+-0.277936*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.86, 0.9, (2.01361+-1.15676*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.9, 0.935, (1.30047+-0.36439*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.935, 0.965, (1.72743+-0.821032*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.965, 0.995, (2.59643+-1.72155*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 70, 100, 0.995, 1.1, 0.883487522602
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, -15, 0, 0.0
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0, 0.08, 1.40998697281
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.08, 0.2, (1.57807+-2.10108*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.2, 0.28, (1.27207+-0.571068*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.28, 0.36, (0.975817+0.486983*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.36, 0.44, (1.22164+-0.195847*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.44, 0.52, (1.31696+-0.412503*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.52, 0.6, (2.15875+-2.03132*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.6, 0.68, (-0.0724882+1.68741*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.68, 0.76, (1.56486+-0.720449*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.76, 0.82, (1.69813+-0.895816*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.82, 0.86, (1.87801+-1.11518*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.86, 0.9, (-0.0966615+1.18095*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.9, 0.935, (1.42681+-0.511791*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.935, 0.965, (0.39004+0.597052*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.965, 0.995, (3.24511+-2.36157*x)
3, iterativefit, down_hfstats2, 0, 0.0, 2.5, 100, 10000.0, 0.995, 1.1, 0.895347833633
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0, 0.0075, 0.722726404667
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.0075, 0.0225, (0.56395+21.1702*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.0225, 0.0375, (0.872392+7.46168*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.0375, 0.0525, (1.1854+-0.885145*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.0525, 0.0675, (1.10498+0.646687*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.0675, 0.0825, (1.1296+0.281906*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.0825, 0.0975, (0.837758+3.81938*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.0975, 0.1125, (0.810798+4.09589*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.1125, 0.14, (1.35854+-0.772923*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.14, 0.2, (1.36616+-0.827382*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.2, 0.625, (1.17818+0.112512*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 20, 30, 0.625, 1.1, 1.24850511551
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0, 0.0075, 0.739816844463
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.0075, 0.0225, (0.602456+18.3147*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.0225, 0.0375, (0.81549+8.84657*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.0375, 0.0525, (1.14911+-0.0498374*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.0525, 0.0675, (1.31604+-3.22963*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.0675, 0.0825, (1.00258+1.41432*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.0825, 0.0975, (1.3763+-3.11561*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.0975, 0.1125, (0.99922+0.751845*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.1125, 0.14, (1.1529+-0.614192*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.14, 0.2, (1.17366+-0.762465*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.2, 0.625, (1.02798+-0.0340857*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 20, 30, 0.625, 1.1, 1.0066781044
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0, 0.0075, 0.754996657372
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.0075, 0.0225, (0.630708+16.5718*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.0225, 0.0375, (0.85114+6.77481*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.0375, 0.0525, (1.13923+-0.907652*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.0525, 0.0675, (1.37866+-5.46808*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.0675, 0.0825, (0.982095+0.406885*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.0825, 0.0975, (1.15753+-1.71957*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.0975, 0.1125, (1.09625+-1.09111*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.1125, 0.14, (0.861942+0.99165*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.14, 0.2, (1.03133+-0.218249*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.2, 0.625, (0.952376+0.176511*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 20, 30, 0.625, 1.1, 1.06269538403
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0, 0.0075, 0.80203127861
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.0075, 0.0225, (0.623408+23.8164*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.0225, 0.0375, (0.972242+8.31269*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.0375, 0.0525, (1.30952+-0.681472*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.0525, 0.0675, (1.14536+2.44548*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.0675, 0.0825, (1.46233+-2.25037*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.0825, 0.0975, (1.19738+0.961137*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.0975, 0.1125, (1.13556+1.59522*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.1125, 0.14, (1.50426+-1.68219*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.14, 0.2, (1.26997+-0.00869234*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.2, 0.625, (1.06598+1.01125*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 30, 40, 0.625, 1.1, 1.69801843166
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0, 0.0075, 0.807832419872
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.0075, 0.0225, (0.634816+23.0688*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.0225, 0.0375, (1.16031+-0.286341*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.0375, 0.0525, (1.11866+0.824237*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.0525, 0.0675, (1.13822+0.45162*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.0675, 0.0825, (1.31567+-2.17717*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.0825, 0.0975, (1.0291+1.29635*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.0975, 0.1125, (0.990038+1.697*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.1125, 0.14, (1.47136+-2.58146*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.14, 0.2, (1.08934+0.147299*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.2, 0.625, (1.12651+-0.0385439*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 30, 40, 0.625, 1.1, 1.10241699219
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0, 0.0075, 0.812333106995
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.0075, 0.0225, (0.670728+18.8806*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.0225, 0.0375, (1.13429+-1.72207*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.0375, 0.0525, (1.02918+1.08095*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.0525, 0.0675, (1.35666+-5.15684*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.0675, 0.0825, (0.659262+5.17498*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.0825, 0.0975, (1.43899+-4.27621*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.0975, 0.1125, (0.393917+6.44244*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.1125, 0.14, (1.61241+-4.38864*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.14, 0.2, (0.977673+0.14522*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.2, 0.625, (0.972608+0.170544*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 30, 40, 0.625, 1.1, 1.07919824123
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0, 0.0075, 0.830694913864
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.0075, 0.0225, (0.609493+29.4936*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.0225, 0.0375, (1.1603+5.01343*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.0375, 0.0525, (0.942357+10.8251*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.0525, 0.0675, (1.31269+3.77118*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.0675, 0.0825, (2.35658+-11.6938*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.0825, 0.0975, (1.5112+-1.44681*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.0975, 0.1125, (0.629487+7.59641*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.1125, 0.14, (0.988915+4.40148*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.14, 0.2, (1.80212+-1.40709*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.2, 0.625, (1.10278+2.0896*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 40, 60, 0.625, 1.1, 2.40877723694
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0, 0.0075, 0.847275674343
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0075, 0.0225, (0.661042+24.8312*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0225, 0.0375, (1.22186+-0.0940482*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0375, 0.0525, (0.960949+6.86357*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0525, 0.0675, (2.14641+-15.7167*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0675, 0.0825, (0.386453+10.3568*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0825, 0.0975, (2.09148+-10.3103*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.0975, 0.1125, (0.95437+1.35245*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.1125, 0.14, (1.07661+0.265845*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.14, 0.2, (0.912383+1.43892*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.2, 0.625, (1.14729+0.264363*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 40, 60, 0.625, 1.1, 1.31252121925
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0, 0.0075, 0.828841745853
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.0075, 0.0225, (0.689688+18.5538*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.0225, 0.0375, (1.11782+-0.474278*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.0375, 0.0525, (0.895758+5.44736*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.0525, 0.0675, (1.16275+0.361832*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.0675, 0.0825, (1.06857+1.75711*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.0825, 0.0975, (1.50702+-3.5575*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.0975, 0.1125, (2.09099+-9.54692*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.1125, 0.14, (0.250167+6.81595*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.14, 0.2, (1.34153+-0.979485*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.2, 0.625, (1.03476+0.554363*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 40, 60, 0.625, 1.1, 1.38123619556
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0, 0.0075, 0.873414933681
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0075, 0.0225, (0.65749+28.79*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0225, 0.0375, (1.23361+3.18487*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0375, 0.0525, (1.36681+-0.367292*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0525, 0.0675, (1.44076+-1.7758*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0675, 0.0825, (1.40722+-1.27897*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0825, 0.0975, (-0.370585+20.2702*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.0975, 0.1125, (2.79988+-12.2474*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.1125, 0.14, (1.43293+-0.0966722*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.14, 0.2, (1.13394+2.03895*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.2, 0.625, (1.29489+1.23417*x)
3, iterativefit, down_hfstats2, 2, 0.0, 0.8, 60, 10000.0, 0.625, 1.1, 2.06625318527
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0, 0.0075, 0.879524588585
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.0075, 0.0225, (0.706098+23.1236*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.0225, 0.0375, (1.10795+5.26342*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.0375, 0.0525, (1.51163+-5.50144*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.0525, 0.0675, (1.05155+3.26205*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.0675, 0.0825, (1.29193+-0.299136*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.0825, 0.0975, (0.240792+12.4419*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.0975, 0.1125, (3.89325+-25.0192*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.1125, 0.14, (0.0879266+8.80592*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.14, 0.2, (1.62463+-2.17056*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.2, 0.625, (1.13224+0.291402*x)
3, iterativefit, down_hfstats2, 2, 0.8, 1.6, 60, 10000.0, 0.625, 1.1, 1.31436741352
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, -15, 0, 0.0
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0, 0.0075, 0.857728540897
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.0075, 0.0225, (0.726273+17.5274*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.0225, 0.0375, (0.902978+9.67388*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.0375, 0.0525, (1.06265+5.41596*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.0525, 0.0675, (1.91938+-10.9026*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.0675, 0.0825, (0.314283+12.8765*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.0825, 0.0975, (2.28473+-11.0077*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.0975, 0.1125, (0.631107+5.95256*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.1125, 0.14, (1.9883+-6.11135*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.14, 0.2, (0.994788+0.985142*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.2, 0.625, (1.19968+-0.0393433*x)
3, iterativefit, down_hfstats2, 2, 1.6, 2.5, 60, 10000.0, 0.625, 1.1, 1.17509520054
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, -15, 0, 0.0
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0, 0.08, 0.768538534641
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.08, 0.2, (0.363898+5.058*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.2, 0.28, (1.36458+0.0546187*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.28, 0.36, (1.23658+0.511751*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.36, 0.44, (1.17607+0.679822*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.44, 0.52, (1.13427+0.774825*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.52, 0.6, (1.0967+0.847085*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.6, 0.68, (1.10056+0.840646*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.68, 0.76, (1.12537+0.804156*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.76, 0.82, (0.867406+1.14359*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.82, 0.86, (1.077+0.887984*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.86, 0.9, (0.209132+1.89713*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.9, 0.935, (1.76568+0.167632*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.935, 0.965, (1.56335+0.384033*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.965, 0.995, (-0.997743+3.03801*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 20, 30, 0.995, 1.1, 2.02507972717
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, -15, 0, 0.0
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0, 0.08, 0.76167756319
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.08, 0.2, (0.354254+5.0928*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.2, 0.28, (1.20685+0.829838*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.28, 0.36, (1.31091+0.458194*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.36, 0.44, (1.38823+0.243409*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.44, 0.52, (1.34243+0.3475*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.52, 0.6, (1.33625+0.359383*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.6, 0.68, (1.31719+0.391151*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.68, 0.76, (1.34078+0.356452*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.76, 0.82, (1.25712+0.466534*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.82, 0.86, (1.34434+0.360167*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.86, 0.9, (1.28344+0.430989*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.9, 0.935, (1.29971+0.41291*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.935, 0.965, (1.31316+0.398521*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.965, 0.995, (-0.120568+1.88425*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 30, 50, 0.995, 1.1, 1.75426101685
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 50, 70, -15, 0, 0.0
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 50, 70, 0, 0.08, 0.88405674696
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 50, 70, 0.08, 0.2, (0.696814+2.34053*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 50, 70, 0.2, 0.28, (0.943012+1.10954*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 50, 70, 0.28, 0.36, (1.15035+0.369035*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 50, 70, 0.36, 0.44, (1.22316+0.166795*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 50, 70, 0.44, 0.52, (1.21239+0.191283*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 50, 70, 0.52, 0.6, (1.20677+0.20209*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 50, 70, 0.6, 0.68, (1.20595+0.203456*x)
3, iterativefit, down_cferr1, 1, 0.0, 2.5, 50, 70, 0.68, 0.76, (1.26461+0.117184*x)
